,query_id,client_email,client_mobile,query_heading,query_description,status,date_raised,date_closed
4094,4095,jonesandrew@example.com,288312080,Feature Request,Suggesting calendar integration.,Closed,2025-01-30,2025-02-17
4095,4096,cwyatt@example.com,1013160593,Technical Support,App crashes after update.,Closed,2025-02-10,2025-02-12
4096,4097,andrea33@example.com,6638730781,Data Export,Auto-export not working on Fridays.,Closed,2025-03-26,2025-04-06
4097,4098,joseph73@example.org,5644403365,Feature Request,Requesting PDF report generation.,Closed,2025-07-10,2025-07-15
4098,4099,roy27@example.net,9160152137,Billing Problem,Billed for a cancelled plan.,Closed,2025-05-23,2025-05-24
4099,4100,whiteryan@example.com,3252700487,Bug Report,Reports section not opening.,Closed,2025-02-13,2025-02-21
4100,4101,whitejerry@example.net,8828670251,Billing Problem,Bill shows usage I didn’t make.,Closed,2025-03-10,2025-03-16
4101,4102,arianacoleman@example.net,4229186200,Bug Report,Form validation not working properly.,Closed,2025-06-02,2025-06-04
4102,4103,robinrice@example.org,9401431165,UI Feedback,Too many clicks to perform actions.,Closed,2025-07-01,2025-07-10
4103,4104,jennifergonzalez@example.net,714430912,Bug Report,Reports section not opening.,Closed,2025-07-08,2025-07-09
4104,4105,johnnyshaw@example.net,659863385,Login Issue,Login page taking too long to load.,Closed,2025-05-20,2025-05-23
4105,4106,joelvasquez@example.com,4478287751,Data Export,Fields are missing in exported report.,Closed,2025-04-26,2025-05-01
4106,4107,xbrown@example.com,714940445,Payment Failure,Didn’t receive invoice after payment.,Closed,2025-07-01,2025-07-07
4107,4108,hclark@example.org,4932055499,Subscription Cancellation,Cancel option not visible in settings.,Closed,2025-07-22,2025-07-26
4108,4109,zthomas@example.net,8671127082,Account Suspension,Can’t access services due to ban.,Closed,2025-02-21,2025-02-28
4109,4110,oross@example.com,7529235333,Login Issue,Login working on browser but not app.,Closed,2025-06-28,2025-06-29
4110,4111,fullerelizabeth@example.com,6042158495,Payment Failure,EMI option not available anymore.,Closed,2025-05-02,2025-05-18
4111,4112,jennyjohnson@example.com,1827386138,Account Suspension,Unjustified account suspension request.,Closed,2025-04-28,2025-05-03
4112,4113,bfoley@example.com,7777705244,Data Export,Exported PDF looks blank.,Closed,2025-05-16,2025-05-17
4113,4114,makaylapage@example.org,2384302132,Billing Problem,Invoice PDF is missing this month.,Closed,2025-05-29,2025-06-01
4114,4115,samuelbennett@example.org,6241909789,Feature Request,Include a mobile-first UI option.,Closed,2025-07-24,2025-07-29
4115,4116,dunnbreanna@example.com,9750806154,Technical Support,Application showing version mismatch.,Closed,2025-06-01,2025-06-02
4116,4117,cmclean@example.com,5599197472,Feature Request,Provide more chart types in dashboard.,Closed,2025-06-28,2025-06-29
4117,4118,vincent60@example.com,9096746519,Login Issue,Login working on browser but not app.,Closed,2025-02-23,2025-02-24
4118,4119,garyshaffer@example.com,5539775487,Billing Problem,Bill shows usage I didn’t make.,Closed,2025-06-22,2025-06-26
4119,4120,ybass@example.org,2525275777,Feature Request,Would like push notifications for updates.,Closed,2025-06-10,2025-06-16
4120,4121,heidiortiz@example.com,2745352531,Technical Support,Getting JSON decode error.,Closed,2025-05-01,2025-05-14
4121,4122,wmontoya@example.org,1772370775,Feature Request,Save filter views for reuse.,Closed,2025-03-07,2025-03-09
4122,4123,justinfox@example.org,1209303754,Billing Problem,Charged extra on my last invoice.,Closed,2025-05-29,2025-05-31
4123,4124,ashleyhudson@example.com,7076388862,Data Export,Export feature is not generating files.,Closed,2025-04-03,2025-04-06
4124,4125,beth09@example.org,554857415,Bug Report,Exported file missing columns.,Closed,2025-03-30,2025-03-31
4125,4126,whitney97@example.com,4382538710,Billing Problem,Bill shows usage I didn’t make.,Closed,2025-04-09,2025-04-16
4126,4127,codyruiz@example.org,8276183214,Billing Problem,Unable to update billing address.,Closed,2025-04-10,2025-04-11
4127,4128,bmccoy@example.org,4883995423,Feature Request,Provide more chart types in dashboard.,Closed,2025-03-10,2025-03-23
4128,4129,stacy05@example.org,9389844330,Feature Request,Suggesting calendar integration.,Closed,2025-06-27,2025-07-03
4129,4130,annevillanueva@example.com,8145788570,Subscription Cancellation,Still charged after cancellation.,Closed,2025-07-18,2025-07-28
4130,4131,olivia67@example.net,7892975975,Bug Report,Exported file missing columns.,Closed,2025-03-03,2025-03-04
4131,4132,sandy46@example.org,8445443147,UI Feedback,Mobile responsiveness needs improvement.,Closed,2025-07-02,2025-07-06
4132,4133,petershepherd@example.com,1774512258,Billing Problem,Bill shows usage I didn’t make.,Closed,2025-03-22,2025-04-02
4133,4134,fmorgan@example.net,2077693125,Billing Problem,Refund not credited after 7 days.,Closed,2025-07-09,2025-07-25
4134,4135,douglaswilliams@example.org,7717209893,Feature Request,Provide more chart types in dashboard.,Closed,2025-07-07,2025-07-11
4135,4136,iwashington@example.net,1646562018,Payment Failure,Need GST invoice after payment.,Closed,2025-04-11,2025-04-15
4136,4137,qpark@example.org,1350262416,Bug Report,Reports section not opening.,Closed,2025-05-15,2025-05-18
4137,4138,danny97@example.com,7679280111,Login Issue,Two-factor authentication is not sending code.,Closed,2025-06-11,2025-06-12
4138,4139,durhambrittany@example.net,3271165475,Subscription Cancellation,Cancelled but dashboard shows active.,Closed,2025-02-09,2025-02-14
4139,4140,cheryldeleon@example.org,9597180791,Billing Problem,Not receiving monthly bills via email.,Closed,2025-04-06,2025-04-07
4140,4141,welchbrian@example.net,7176770213,Feature Request,Request feature to duplicate projects.,Closed,2025-02-19,2025-02-24
4141,4142,morenovictor@example.com,6002893875,Bug Report,Reports section not opening.,Closed,2025-03-30,2025-03-31
4142,4143,eduardocruz@example.net,4442309531,Data Export,Filters not applying in exported data.,Closed,2025-02-11,2025-02-12
4143,4144,josephwright@example.com,4085124930,UI Feedback,Table headers not sticky.,Opened,2025-07-15,
4144,4145,imcdaniel@example.com,6661394423,Subscription Cancellation,Can’t contact support post cancellation.,Closed,2025-05-25,2025-05-27
4145,4146,thomasfreeman@example.net,8088041530,Feature Request,Need in-app video tutorials.,Closed,2025-06-29,2025-07-08
4146,4147,douglas31@example.org,2346406516,UI Feedback,Sidebar hides important links.,Closed,2025-03-30,2025-04-10
4147,4148,katiemathis@example.net,3062212225,Billing Problem,Duplicate transaction found.,Closed,2025-07-23,2025-07-25
4148,4149,ajohnson@example.net,4394734918,Feature Request,Request feature to duplicate projects.,Closed,2025-06-04,2025-06-07
4149,4150,mallory41@example.com,7256221117,Payment Failure,Payment gateway not redirecting.,Closed,2025-03-16,2025-03-20
4150,4151,vpruitt@example.com,6540246273,Subscription Cancellation,Can’t contact support post cancellation.,Closed,2025-02-23,2025-03-03
4151,4152,tristan11@example.net,8246789310,UI Feedback,Table headers not sticky.,Closed,2025-04-11,2025-04-17
4152,4153,elizabethhenry@example.com,1094474087,Technical Support,Download button is inactive.,Opened,2025-02-10,
4153,4154,austin46@example.org,7250653052,Feature Request,Please add support for dark mode.,Closed,2025-02-02,2025-02-03
4154,4155,aaronpearson@example.net,4183421596,UI Feedback,Alignment issues in forms.,Closed,2025-04-01,2025-04-05
4155,4156,grodriguez@example.org,5069855390,Bug Report,Tab focus jumps incorrectly.,Closed,2025-06-23,2025-06-24
4156,4157,alicia55@example.com,3721206037,Technical Support,Freezing during screen load.,Closed,2025-02-09,2025-02-17
4157,4158,sloanadrian@example.net,133442260,UI Feedback,Color scheme hard to read in sunlight.,Closed,2025-05-30,2025-06-14
4158,4159,mackvalerie@example.org,4565960859,Account Suspension,Suspension mail was too vague.,Closed,2025-02-11,2025-02-24
4159,4160,lberger@example.net,2998822500,UI Feedback,Buttons overlap on smaller screens.,Closed,2025-07-04,2025-07-09
4160,4161,javiermarshall@example.org,1001955075,Bug Report,Unable to delete old entries.,Closed,2025-05-13,2025-05-15
4161,4162,harrisonmike@example.org,6406076318,Account Suspension,Need help lifting restrictions.,Closed,2025-05-26,2025-05-27
4162,4163,michelle84@example.com,4896733701,UI Feedback,Tooltips not displaying on hover.,Closed,2025-05-26,2025-05-30
4163,4164,dominguezdavid@example.net,778919226,Technical Support,Live chat not launching.,Closed,2025-02-20,2025-02-21
4164,4165,nicholaslucas@example.net,544699618,Technical Support,Application showing version mismatch.,Closed,2025-03-20,2025-03-27
4165,4166,trichards@example.org,1491829457,Subscription Cancellation,Can’t contact support post cancellation.,Closed,2025-02-15,2025-02-16
4166,4167,twallace@example.net,4770308235,Account Suspension,Got a warning mail I don’t understand.,Closed,2025-05-24,2025-05-26
4167,4168,brandonalvarez@example.net,5408041626,Bug Report,Search bar resets randomly.,Closed,2025-02-18,2025-02-20
4168,4169,jlewis@example.net,8417519452,Subscription Cancellation,Received cancellation email but charged again.,Closed,2025-07-01,2025-07-14
4169,4170,jason59@example.net,1200603270,UI Feedback,Dark mode missing in login.,Closed,2025-07-04,2025-07-05
4170,4171,sperry@example.org,5597750096,Login Issue,Seeing 'invalid session token' error.,Closed,2025-06-01,2025-06-05
4171,4172,byrdbryan@example.com,7740478367,Technical Support,Cannot upload files to cloud.,Closed,2025-06-09,2025-06-15
4172,4173,joneskelsey@example.net,2951003380,Payment Failure,Bank transaction shows pending.,Closed,2025-05-16,2025-05-20
4173,4174,audreyreynolds@example.org,750964138,Bug Report,Back button doesn’t work.,Closed,2025-06-10,2025-06-14
4174,4175,anthony50@example.com,2059946256,Account Suspension,Can I restore my data after suspension?,Closed,2025-05-29,2025-05-30
4175,4176,tpatrick@example.org,8462514832,Payment Failure,Payment success mail delayed.,Closed,2025-06-06,2025-06-20
4176,4177,ncook@example.com,663370361,UI Feedback,Dropdowns too close together.,Closed,2025-01-31,2025-02-05
4177,4178,ascott@example.net,5013895882,Technical Support,Graphs not rendering properly.,Closed,2025-03-16,2025-03-17
4178,4179,hjohnston@example.org,2516044925,Billing Problem,Billed for a cancelled plan.,Closed,2025-04-17,2025-04-21
4179,4180,alexis24@example.org,4816248793,Subscription Cancellation,Cancelled but dashboard shows active.,Closed,2025-04-27,2025-05-01
4180,4181,dbaker@example.com,2621859791,Technical Support,Application showing version mismatch.,Closed,2025-05-02,2025-05-04
4181,4182,anthonycampbell@example.net,6567145936,Bug Report,Blank screen after form submission.,Closed,2025-06-21,2025-06-27
4182,4183,alexisdominguez@example.com,5324871353,Billing Problem,Billed for a cancelled plan.,Closed,2025-04-07,2025-04-21
4183,4184,james68@example.org,417347566,Feature Request,Request feature to duplicate projects.,Closed,2025-06-03,2025-06-06
4184,4185,felicialewis@example.org,8352310459,Payment Failure,Payment shows success but app locked.,Closed,2025-04-23,2025-04-25
4185,4186,beanwilliam@example.net,2904292660,Feature Request,Can you include language translation?,Closed,2025-07-04,2025-07-13
4186,4187,cummingsbrittany@example.org,2437246401,Technical Support,Download button is inactive.,Closed,2025-04-24,2025-04-26
4187,4188,marcher@example.net,5098828402,Login Issue,Error 401 appearing on login.,Closed,2025-02-21,2025-02-26
4188,4189,christopher33@example.org,1026347735,Account Suspension,Support says I’m blacklisted — why?,Closed,2025-07-18,2025-07-29
4189,4190,athornton@example.net,1473308730,Payment Failure,Payment shows success but app locked.,Closed,2025-03-13,2025-03-24
4190,4191,evansnathan@example.org,435331842,Login Issue,Login button is unresponsive.,Closed,2025-07-13,2025-07-14
4191,4192,thomas33@example.org,1446213705,Payment Failure,Payment gateway not redirecting.,Closed,2025-07-22,2025-07-26
4192,4193,turnerleslie@example.org,4218293170,Technical Support,Freezing during screen load.,Closed,2025-05-23,2025-05-25
4193,4194,austin55@example.net,6943051526,Bug Report,Dropdown not loading values.,Closed,2025-07-10,2025-07-13
4194,4195,wrightjennifer@example.net,258174555,Account Suspension,Unjustified account suspension request.,Closed,2025-03-03,2025-03-10
4195,4196,pwalker@example.org,7712193271,Account Suspension,Need reason for my suspension.,Closed,2025-06-06,2025-06-08
4196,4197,amanda00@example.com,2334508452,Feature Request,Provide more chart types in dashboard.,Closed,2025-03-19,2025-03-26
4197,4198,robertbrown@example.net,1510322162,Payment Failure,UPI transaction timed out.,Closed,2025-04-20,2025-04-27
4198,4199,sandra77@example.net,5069238893,Bug Report,Back button doesn’t work.,Closed,2025-03-13,2025-03-24
4199,4200,uwilson@example.org,434459523,Payment Failure,Card declined despite funds.,Closed,2025-03-19,2025-04-05
4200,4201,showell@example.org,9059650796,Subscription Cancellation,Still charged after cancellation.,Closed,2025-05-09,2025-05-13
4201,4202,tinaleach@example.com,2603429591,Data Export,Exported Excel has broken formatting.,Closed,2025-01-30,2025-02-12
4202,4203,greenjennifer@example.net,3709858184,Payment Failure,Payment gateway not redirecting.,Closed,2025-02-26,2025-03-01
4203,4204,anaayala@example.net,3638376555,Data Export,Charts not included in report export.,Closed,2025-07-05,2025-07-14
4204,4205,claire58@example.org,9977597114,Technical Support,Slow performance during peak hours.,Closed,2025-02-11,2025-02-17
4205,4206,markwade@example.net,6055479850,Account Suspension,Got a warning mail I don’t understand.,Closed,2025-03-02,2025-03-03
4206,4207,benjamin98@example.org,8355403552,Payment Failure,Promo code not working during payment.,Closed,2025-01-31,2025-02-01
4207,4208,joseph59@example.net,8361022244,Feature Request,Save filter views for reuse.,Closed,2025-02-15,2025-02-19
4208,4209,dianeharris@example.org,4642716230,UI Feedback,Table headers not sticky.,Closed,2025-02-08,2025-02-11
4209,4210,fjimenez@example.org,3883523508,Data Export,Exported Excel has broken formatting.,Closed,2025-07-17,2025-07-30
4210,4211,barreraanna@example.com,2335180042,UI Feedback,Font inconsistent across pages.,Closed,2025-07-08,2025-07-15
4211,4212,morenosarah@example.net,4768706696,Bug Report,Dropdown not loading values.,Closed,2025-04-22,2025-04-23
4212,4213,mccarthybryan@example.net,5807443497,Bug Report,Date selector not responsive.,Closed,2025-02-22,2025-02-25
4213,4214,brianmoore@example.com,7719248428,Login Issue,App logs me out automatically.,Closed,2025-06-08,2025-06-10
4214,4215,williamwilson@example.com,7379811580,Payment Failure,EMI option not available anymore.,Closed,2025-04-26,2025-05-02
4215,4216,wmullins@example.net,1079497061,Subscription Cancellation,Subscription stuck in pending cancel state.,Closed,2025-03-19,2025-03-20
4216,4217,cedwards@example.com,1939433262,Data Export,Charts not included in report export.,Closed,2025-03-01,2025-03-02
